s_code,state,c_code,county,p_code,payam,b_code,boma,field9,field10
92,CENTRAL EQUATORIA,9206,KAJO KEJI,920601,KANGAPO I,920601006,MOIJO,,
92,CENTRAL EQUATORIA,9206,KAJO KEJI,920601,KANGAPO I,920601007,POMOJU,,
92,CENTRAL EQUATORIA,9206,KAJO KEJI,920601,KANGAPO I,920601008,SERA-JALE,,
92,CENTRAL EQUATORIA,9206,KAJO KEJI,920602,KANGAPO II,920602001,BORI,,
92,CENTRAL EQUATORIA,9206,KAJO KEJI,920602,KANGAPO II,920602002,JALIMO,,
92,CENTRAL EQUATORIA,9206,KAJO KEJI,920602,KANGAPO II,920602003,KINYIBA,,
92,CENTRAL EQUATORIA,9206,KAJO KEJI,920602,KANGAPO II,920602004,LOGILI,,
92,CENTRAL EQUATORIA,9206,KAJO KEJI,920602,KANGAPO II,920602005,LOGU,,
92,CENTRAL EQUATORIA,9206,KAJO KEJI,920602,KANGAPO II,920602006,WUDU,,
92,CENTRAL EQUATORIA,9206,KAJO KEJI,920603,LIRE,920603001,KUDAJI,,
92,CENTRAL EQUATORIA,9206,KAJO KEJI,920603,LIRE,920603002,LIKAMEROK,,
92,CENTRAL EQUATORIA,9206,KAJO KEJI,920603,LIRE,920603003,LONGIRA,,
92,CENTRAL EQUATORIA,9206,KAJO KEJI,920603,LIRE,920603004,MEKIR,,
92,CENTRAL EQUATORIA,9206,KAJO KEJI,920603,LIRE,920603005,MERE,,
92,CENTRAL EQUATORIA,9206,KAJO KEJI,920603,LIRE,920603006,ROMOGI,,
92,CENTRAL EQUATORIA,9206,KAJO KEJI,920604,LIWOLO,920604001,AJIO,,
92,CENTRAL EQUATORIA,9206,KAJO KEJI,920604,LIWOLO,920604002,KALA,,
92,CENTRAL EQUATORIA,9206,KAJO KEJI,920604,LIWOLO,920604003,KENDIRI,,
92,CENTRAL EQUATORIA,9206,KAJO KEJI,920604,LIWOLO,920604004,KERWA,,
92,CENTRAL EQUATORIA,9206,KAJO KEJI,920604,LIWOLO,920604005,MANGALATORE,,
92,CENTRAL EQUATORIA,9206,KAJO KEJI,920604,LIWOLO,920604006,SOKARE,,
92,CENTRAL EQUATORIA,9206,KAJO KEJI,920605,NYEPO,920605001,GEDERU,,
92,CENTRAL EQUATORIA,9206,KAJO KEJI,920605,NYEPO,920605002,KANSUK,,
92,CENTRAL EQUATORIA,9206,KAJO KEJI,920605,NYEPO,920605003,LORI,,
92,CENTRAL EQUATORIA,9206,KAJO KEJI,920605,NYEPO,920605004,RODO,,
93,EASTERN EQUATORIA,9301,TORIT,930101,BUR,930101001,AUTAK,,
93,EASTERN EQUATORIA,9301,TORIT,930101,BUR,930101002,BOLORE,,
93,EASTERN EQUATORIA,9301,TORIT,930101,BUR,930101003,LORONYO,,
93,EASTERN EQUATORIA,9301,TORIT,930101,BUR,930101004,LOUDO,,
93,EASTERN EQUATORIA,9301,TORIT,930102,HIMODONGE,930102001,HILEU,,
93,EASTERN EQUATORIA,9301,TORIT,930102,HIMODONGE,930102002,IMILAI,,
93,EASTERN EQUATORIA,9301,TORIT,930102,HIMODONGE,930102003,KEBEREK,,
93,EASTERN EQUATORIA,9301,TORIT,930102,HIMODONGE,930102004,OTOSE,,
93,EASTERN EQUATORIA,9301,TORIT,930103,HIYALA,930103001,IMATARI,,
93,EASTERN EQUATORIA,9301,TORIT,930103,HIYALA,930103002,MURA-HATIKA,,
93,EASTERN EQUATORIA,9301,TORIT,930103,HIYALA,930103003,NYIBIRA,,
93,EASTERN EQUATORIA,9301,TORIT,930103,HIYALA,930103004,TIRRANGORE,,
93,EASTERN EQUATORIA,9301,TORIT,930103,HIYALA,930103005,TUHUBAK,,
93,EASTERN EQUATORIA,9301,TORIT,930104,IFWOTU,930104001,HAFAI,,
93,EASTERN EQUATORIA,9301,TORIT,930104,IFWOTU,930104002,IFWOTU,,
93,EASTERN EQUATORIA,9301,TORIT,930104,IFWOTU,930104003,IMOKORU,,
93,EASTERN EQUATORIA,9301,TORIT,930105,IMUROK,930105001,CENTRAL IMUROK,,
93,EASTERN EQUATORIA,9301,TORIT,930105,IMUROK,930105002,CHUFUL,,
93,EASTERN EQUATORIA,9301,TORIT,930105,IMUROK,930105003,IFOHO,,
93,EASTERN EQUATORIA,9301,TORIT,930105,IMUROK,930105004,ISALORE,,
93,EASTERN EQUATORIA,9301,TORIT,930106,KUDO,930106001,HUTALA,,
93,EASTERN EQUATORIA,9301,TORIT,930106,KUDO,930106002,LOFIRIHA,,
93,EASTERN EQUATORIA,9301,TORIT,930106,KUDO,930106003,LOULANG,,
93,EASTERN EQUATORIA,9301,TORIT,930106,KUDO,930106004,LOWOI NORTH,,
93,EASTERN EQUATORIA,9301,TORIT,930106,KUDO,930106005,LOWOI SOUTH,,
93,EASTERN EQUATORIA,9301,TORIT,930107,TORIT,930107001,FODO-FODO,,
93,EASTERN EQUATORIA,9301,TORIT,930107,TORIT,930107002,HAI-WAI-MESSER,,
93,EASTERN EQUATORIA,9301,TORIT,930107,TORIT,930107003,IBALANY,,
93,EASTERN EQUATORIA,9301,TORIT,930107,TORIT,930107004,ILANGI,,
93,EASTERN EQUATORIA,9301,TORIT,930107,TORIT,930107005,NYONG,,
93,EASTERN EQUATORIA,9302,LOPA/LAFON,930201,ARIHILO,930201001,DORIK,,
93,EASTERN EQUATORIA,9302,LOPA/LAFON,930201,ARIHILO,930201002,TENET,,
93,EASTERN EQUATORIA,9302,LOPA/LAFON,930202,BURGILO,930202001,LAFON,,
93,EASTERN EQUATORIA,9302,LOPA/LAFON,930202,BURGILO,930202002,NYADIDA,,
93,EASTERN EQUATORIA,9302,LOPA/LAFON,930202,BURGILO,930202003,TAAR,,
93,EASTERN EQUATORIA,9302,LOPA/LAFON,930202,BURGILO,930202004,WIPUBOI,,
93,EASTERN EQUATORIA,9302,LOPA/LAFON,930203,IMEHEJEK,930203001,IHIRANG,,
93,EASTERN EQUATORIA,9302,LOPA/LAFON,930203,IMEHEJEK,930203002,MURA-LOPIT,,
93,EASTERN EQUATORIA,9302,LOPA/LAFON,930204,KURUMI,930204001,ADEBA,,
93,EASTERN EQUATORIA,9302,LOPA/LAFON,930204,KURUMI,930204002,KUJI,,
93,EASTERN EQUATORIA,9302,LOPA/LAFON,930204,KURUMI,930204003,UGWIL,,
93,EASTERN EQUATORIA,9302,LOPA/LAFON,930205,LOHUTOK,930205001,IBONI,,
93,EASTERN EQUATORIA,9302,LOPA/LAFON,930205,LOHUTOK,930205002,LOHUTOK,,
93,EASTERN EQUATORIA,9302,LOPA/LAFON,930205,LOHUTOK,930205003,LOMING,,
93,EASTERN EQUATORIA,9302,LOPA/LAFON,930205,LOHUTOK,930205004,MURA-LOLONGO,,
93,EASTERN EQUATORIA,9302,LOPA/LAFON,930206,LONGIRO,930206001,IDALI,,
93,EASTERN EQUATORIA,9302,LOPA/LAFON,930206,LONGIRO,930206002,LONGIRO\LOTABOK,,
93,EASTERN EQUATORIA,9302,LOPA/LAFON,930206,LONGIRO,930206003,NGABOLI,,
93,EASTERN EQUATORIA,9302,LOPA/LAFON,930207,MARGUNA,930207001,AMIRU,,
93,EASTERN EQUATORIA,9302,LOPA/LAFON,930207,MARGUNA,930207002,BWODO,,
93,EASTERN EQUATORIA,9302,LOPA/LAFON,930207,MARGUNA,930207003,PUBULI,,
93,EASTERN EQUATORIA,9302,LOPA/LAFON,930207,MARGUNA,930207004,UKWANYA,,
93,EASTERN EQUATORIA,9302,LOPA/LAFON,930208,PACIDI,930208001,LWALLA,,
93,EASTERN EQUATORIA,9302,LOPA/LAFON,930208,PACIDI,930208002,PAYIRA,,
93,EASTERN EQUATORIA,9302,LOPA/LAFON,930208,PACIDI,930208003,UPUO,,
93,EASTERN EQUATORIA,9303,KAPOTEA NORTH,930301,CHUMAKORI,930301001,LOGERAIN,,
93,EASTERN EQUATORIA,9303,KAPOTEA NORTH,930301,CHUMAKORI,930301002,LOTAKAWA,,
93,EASTERN EQUATORIA,9303,KAPOTEA NORTH,930301,CHUMAKORI,930301003,LOWOYAPURU,,
93,EASTERN EQUATORIA,9303,KAPOTEA NORTH,930301,CHUMAKORI,930301004,MORUNYANG,,
93,EASTERN EQUATORIA,9303,KAPOTEA NORTH,930301,CHUMAKORI,930301005,NAPETET,,
93,EASTERN EQUATORIA,9303,KAPOTEA NORTH,930302,KARUKOMUGE,930302001,KAMALIATO,,
93,EASTERN EQUATORIA,9303,KAPOTEA NORTH,930302,KARUKOMUGE,930302002,KIBAK,,
93,EASTERN EQUATORIA,9303,KAPOTEA NORTH,930302,KARUKOMUGE,930302003,LOKOGES,,
93,EASTERN EQUATORIA,9303,KAPOTEA NORTH,930302,KARUKOMUGE,930302004,LOPETET,,
93,EASTERN EQUATORIA,9303,KAPOTEA NORTH,930302,KARUKOMUGE,930302005,MORUPUS,,
93,EASTERN EQUATORIA,9303,KAPOTEA NORTH,930302,KARUKOMUGE,930302006,NABELENY-TOBOK,,
93,EASTERN EQUATORIA,9303,KAPOTEA NORTH,930302,KARUKOMUGE,930302007,NAKWAA,,
93,EASTERN EQUATORIA,9303,KAPOTEA NORTH,930302,KARUKOMUGE,930302008,NAKWAPERIT,,
93,EASTERN EQUATORIA,9303,KAPOTEA NORTH,930302,KARUKOMUGE,930302009,NAWAO,,
93,EASTERN EQUATORIA,9303,KAPOTEA NORTH,930302,KARUKOMUGE,930302010,NAWEBEI,,
93,EASTERN EQUATORIA,9303,KAPOTEA NORTH,930302,KARUKOMUGE,930302011,WAKOBU,,
93,EASTERN EQUATORIA,9303,KAPOTEA NORTH,930303,LOMEYEN,930303001,LORIWO,,
93,EASTERN EQUATORIA,9303,KAPOTEA NORTH,930303,LOMEYEN,930303002,NALEMUSOKON,,
93,EASTERN EQUATORIA,9303,KAPOTEA NORTH,930303,LOMEYEN,930303003,NAMINITIOT,,
93,EASTERN EQUATORIA,9303,KAPOTEA NORTH,930303,LOMEYEN,930303004,NAPUSIRIET,,
93,EASTERN EQUATORIA,9303,KAPOTEA NORTH,930303,LOMEYEN,930303005,NATIIR,,
93,EASTERN EQUATORIA,9303,KAPOTEA NORTH,930303,LOMEYEN,930303006,RUKRUK,,
93,EASTERN EQUATORIA,9303,KAPOTEA NORTH,930304,MOSINGO,930304001,LOKWAMOR,,
93,EASTERN EQUATORIA,9303,KAPOTEA NORTH,930304,MOSINGO,930304002,LOREGAI,,
93,EASTERN EQUATORIA,9303,KAPOTEA NORTH,930304,MOSINGO,930304003,NAMONICHEK,,
93,EASTERN EQUATORIA,9303,KAPOTEA NORTH,930305,NAJIE,930305001,LOLEPAN,,
93,EASTERN EQUATORIA,9303,KAPOTEA NORTH,930305,NAJIE,930305002,NADOMEIT,,
93,EASTERN EQUATORIA,9303,KAPOTEA NORTH,930305,NAJIE,930305003,NANGOLETIRIE,,
93,EASTERN EQUATORIA,9303,KAPOTEA NORTH,930306,PARINGA,930306001,CHOROI,,
93,EASTERN EQUATORIA,9303,KAPOTEA NORTH,930306,PARINGA,930306002,LOWABOK,,
93,EASTERN EQUATORIA,9303,KAPOTEA NORTH,930306,PARINGA,930306003,NABEKERMINIT,,
93,EASTERN EQUATORIA,9303,KAPOTEA NORTH,930306,PARINGA,930306004,NACHOLOBO,,
93,EASTERN EQUATORIA,9303,KAPOTEA NORTH,930306,PARINGA,930306005,NAPUSTIRAI,,
93,EASTERN EQUATORIA,9303,KAPOTEA NORTH,930306,PARINGA,930306006,NATEREGAT,,
93,EASTERN EQUATORIA,9303,KAPOTEA NORTH,930306,PARINGA,930306007,NAWAPETET,,
93,EASTERN EQUATORIA,9303,KAPOTEA NORTH,930306,PARINGA,930306008,NGANGOROM,,
93,EASTERN EQUATORIA,9303,KAPOTEA NORTH,930306,PARINGA,930306009,NYUDA,,
93,EASTERN EQUATORIA,9304,KAPOTEA EAST,930401,JIE,930401001,CHUMAMERI,,
93,EASTERN EQUATORIA,9304,KAPOTEA EAST,930401,JIE,930401002,NAPUSIRIET,,
93,EASTERN EQUATORIA,9304,KAPOTEA EAST,930402,KATODORI,930402001,BUNO,,
93,EASTERN EQUATORIA,9304,KAPOTEA EAST,930402,KATODORI,930402002,KAIBU,,
93,EASTERN EQUATORIA,9304,KAPOTEA EAST,930402,KATODORI,930402003,KAIR,,
93,EASTERN EQUATORIA,9304,KAPOTEA EAST,930402,KATODORI,930402004,KALOKUPE,,
93,EASTERN EQUATORIA,9304,KAPOTEA EAST,930402,KATODORI,930402005,KANGIKAWO,,
93,EASTERN EQUATORIA,9304,KAPOTEA EAST,930402,KATODORI,930402006,KATODORI,,
93,EASTERN EQUATORIA,9304,KAPOTEA EAST,930402,KATODORI,930402007,KOTEEN,,
93,EASTERN EQUATORIA,9304,KAPOTEA EAST,930402,KATODORI,930402008,LOCHWA,,
93,EASTERN EQUATORIA,9304,KAPOTEA EAST,930402,KATODORI,930402009,LOGIR,,
93,EASTERN EQUATORIA,9304,KAPOTEA EAST,930402,KATODORI,930402010,LOKUMA,,
93,EASTERN EQUATORIA,9304,KAPOTEA EAST,930402,KATODORI,930402011,LOREGAI,,
93,EASTERN EQUATORIA,9304,KAPOTEA EAST,930402,KATODORI,930402012,MANGATUNY,,
93,EASTERN EQUATORIA,9304,KAPOTEA EAST,930402,KATODORI,930402013,NAKABANGOLE,,
93,EASTERN EQUATORIA,9304,KAPOTEA EAST,930402,KATODORI,930402014,NAKOROMAI,,
93,EASTERN EQUATORIA,9304,KAPOTEA EAST,930402,KATODORI,930402015,NALEMUMOR,,
93,EASTERN EQUATORIA,9304,KAPOTEA EAST,930402,KATODORI,930402016,NALUKUPETA,,
93,EASTERN EQUATORIA,9304,KAPOTEA EAST,930402,KATODORI,930402017,NAMOJEE,,
93,EASTERN EQUATORIA,9304,KAPOTEA EAST,930402,KATODORI,930402018,NANGATUNY,,
93,EASTERN EQUATORIA,9304,KAPOTEA EAST,930402,KATODORI,930402019,NANGLET,,
93,EASTERN EQUATORIA,9304,KAPOTEA EAST,930402,KATODORI,930402020,NANGOR-MORU,,
93,EASTERN EQUATORIA,9304,KAPOTEA EAST,930402,KATODORI,930402021,NANYAPUDURO,,
93,EASTERN EQUATORIA,9304,KAPOTEA EAST,930402,KATODORI,930402022,NARII,,
93,EASTERN EQUATORIA,9304,KAPOTEA EAST,930402,KATODORI,930402023,NARUKENY,,
93,EASTERN EQUATORIA,9304,KAPOTEA EAST,930402,KATODORI,930402024,NAWOIT,,
93,EASTERN EQUATORIA,9304,KAPOTEA EAST,930403,KAUTO,930403001,KURON,,
93,EASTERN EQUATORIA,9304,KAPOTEA EAST,930403,KAUTO,930403002,NABWAL-ETOOM,,
93,EASTERN EQUATORIA,9304,KAPOTEA EAST,930403,KAUTO,930403003,NACHODOKOPELEE,,
93,EASTERN EQUATORIA,9304,KAPOTEA EAST,930403,KAUTO,930403004,NAKADENGO,,
93,EASTERN EQUATORIA,9304,KAPOTEA EAST,930403,KAUTO,930403005,NAMOLOKONYIT,,
93,EASTERN EQUATORIA,9304,KAPOTEA EAST,930403,KAUTO,930403006,NAMORPUS,,
93,EASTERN EQUATORIA,9304,KAPOTEA EAST,930403,KAUTO,930403007,NANYANGACOR,,
93,EASTERN EQUATORIA,9304,KAPOTEA EAST,930403,KAUTO,930403008,NAPWOTASIGIRIA,,
93,EASTERN EQUATORIA,9304,KAPOTEA EAST,930403,KAUTO,930403009,NAWOYAPETA,,
93,EASTERN EQUATORIA,9304,KAPOTEA EAST,930403,KAUTO,930403010,PEIKIM,,
93,EASTERN EQUATORIA,9304,KAPOTEA EAST,930404,LOTIMOR,930404001,LORENGELOP,,
93,EASTERN EQUATORIA,9304,KAPOTEA EAST,930404,LOTIMOR,930404002,NAITA,,
93,EASTERN EQUATORIA,9304,KAPOTEA EAST,930404,LOTIMOR,930404003,NAKUDOCHUA,,
93,EASTERN EQUATORIA,9304,KAPOTEA EAST,930404,LOTIMOR,930404004,NATUBOT,,
93,EASTERN EQUATORIA,9304,KAPOTEA EAST,930405,MOGOS,930405001,KATOOGUN,,
93,EASTERN EQUATORIA,9304,KAPOTEA EAST,930405,MOGOS,930405002,,,
93,EASTERN EQUATORIA,9304,KAPOTEA EAST,930405,MOGOS,930405003,LOKITELA,,
93,EASTERN EQUATORIA,9304,KAPOTEA EAST,930405,MOGOS,930405004,LOTIYEN,,
93,EASTERN EQUATORIA,9304,KAPOTEA EAST,930405,MOGOS,930405005,MORUARENGAN,,
93,EASTERN EQUATORIA,9304,KAPOTEA EAST,930405,MOGOS,930405006,NADAPALAIT,,
93,EASTERN EQUATORIA,9304,KAPOTEA EAST,930405,MOGOS,930405007,NASUWAT,,
93,EASTERN EQUATORIA,9304,KAPOTEA EAST,930406,NARUS,930406001,KALACHA,,
93,EASTERN EQUATORIA,9304,KAPOTEA EAST,930406,NARUS,930406002,KALDO,,
93,EASTERN EQUATORIA,9304,KAPOTEA EAST,930406,NARUS,930406003,KALOK,,
93,EASTERN EQUATORIA,9304,KAPOTEA EAST,930406,NARUS,930406004,KAMEE,,
93,EASTERN EQUATORIA,9304,KAPOTEA EAST,930406,NARUS,930406005,KANACHIDIK,,
93,EASTERN EQUATORIA,9304,KAPOTEA EAST,930406,NARUS,930406006,KAPOOE,,
93,EASTERN EQUATORIA,9304,KAPOTEA EAST,930406,NARUS,930406007,LOKUBUO,,
93,EASTERN EQUATORIA,9304,KAPOTEA EAST,930406,NARUS,930406008,LOLIM,,
93,EASTERN EQUATORIA,9304,KAPOTEA EAST,930406,NARUS,930406009,LOMUTA,,
93,EASTERN EQUATORIA,9304,KAPOTEA EAST,930406,NARUS,930406010,MORUNYANG,,
93,EASTERN EQUATORIA,9304,KAPOTEA EAST,930406,NARUS,930406011,NADAPAL,,
93,EASTERN EQUATORIA,9304,KAPOTEA EAST,930406,NARUS,930406012,NALIEL,,
93,EASTERN EQUATORIA,9304,KAPOTEA EAST,930406,NARUS,930406013,NARUS,,
93,EASTERN EQUATORIA,9304,KAPOTEA EAST,930407,NATINGA,930407001,KABEHENYANG,,
93,EASTERN EQUATORIA,9304,KAPOTEA EAST,930407,NATINGA,930407002,KAMUTO,,
93,EASTERN EQUATORIA,9305,KAPOTEA SOUTH,930501,KAPOETA TOWN,930501001,ATALABARA,,
93,EASTERN EQUATORIA,9305,KAPOTEA SOUTH,930501,KAPOETA TOWN,930501002,HAI TARAWA,,
93,EASTERN EQUATORIA,9305,KAPOTEA SOUTH,930501,KAPOETA TOWN,930501003,MALAKIA,,
93,EASTERN EQUATORIA,9305,KAPOTEA SOUTH,930501,KAPOETA TOWN,930501004,NALINGARO,,
93,EASTERN EQUATORIA,9305,KAPOTEA SOUTH,930501,KAPOETA TOWN,930501005,NAMINIT,,
93,EASTERN EQUATORIA,9305,KAPOTEA SOUTH,930501,KAPOETA TOWN,930501006,REI,,
93,EASTERN EQUATORIA,9305,KAPOTEA SOUTH,930502,LOGELEYA,930502001,GOLOKI,,
93,EASTERN EQUATORIA,9305,KAPOTEA SOUTH,930502,LOGELEYA,930502002,KANGATUNY,,
93,EASTERN EQUATORIA,9305,KAPOTEA SOUTH,930502,LOGELEYA,930502003,LOKWAMOR,,
93,EASTERN EQUATORIA,9305,KAPOTEA SOUTH,930502,LOGELEYA,930502004,LOLEMU,,
93,EASTERN EQUATORIA,9305,KAPOTEA SOUTH,930502,LOGELEYA,930502005,NAREKADAI,,
93,EASTERN EQUATORIA,9305,KAPOTEA SOUTH,930503,MACHI ONE,930503001,KOREA,,
93,EASTERN EQUATORIA,9305,KAPOTEA SOUTH,930503,MACHI ONE,930503002,LOMING,,
93,EASTERN EQUATORIA,9305,KAPOTEA SOUTH,930503,MACHI ONE,930503003,LOURIEN,,
93,EASTERN EQUATORIA,9305,KAPOTEA SOUTH,930503,MACHI ONE,930503004,NAPETET,,
93,EASTERN EQUATORIA,9305,KAPOTEA SOUTH,930504,MACHI TWO,930504001,LOKWASINYON,,
93,EASTERN EQUATORIA,9305,KAPOTEA SOUTH,930504,MACHI TWO,930504002,NAKWARE,,
93,EASTERN EQUATORIA,9305,KAPOTEA SOUTH,930504,MACHI TWO,930504003,NAMOJONGORONYIT,,
93,EASTERN EQUATORIA,9305,KAPOTEA SOUTH,930504,MACHI TWO,930504004,NATIPIIR,,
93,EASTERN EQUATORIA,9305,KAPOTEA SOUTH,930504,MACHI TWO,930504005,NAYONAAHATON,,
93,EASTERN EQUATORIA,9305,KAPOTEA SOUTH,930505,PWATA,930505001,LOPALA,,
93,EASTERN EQUATORIA,9305,KAPOTEA SOUTH,930505,PWATA,930505002,MORUARENGEN,,
93,EASTERN EQUATORIA,9305,KAPOTEA SOUTH,930505,PWATA,930505003,NAKICHO,,
93,EASTERN EQUATORIA,9305,KAPOTEA SOUTH,930505,PWATA,930505004,NAPETAIT,,
93,EASTERN EQUATORIA,9305,KAPOTEA SOUTH,930505,PWATA,930505005,NAPONG,,
93,EASTERN EQUATORIA,9305,KAPOTEA SOUTH,930505,PWATA,930505006,NASIAKINA,,
93,EASTERN EQUATORIA,9306,BUDI,930601,KIMOTONG,930601001,KALI,,
93,EASTERN EQUATORIA,9306,BUDI,930601,KIMOTONG,930601002,SUGURO,,
93,EASTERN EQUATORIA,9306,BUDI,930601,KIMOTONG,930601003,TATAMAN,,
93,EASTERN EQUATORIA,9306,BUDI,930602,KOMORI,930602001,BETALADO,,
93,EASTERN EQUATORIA,9306,BUDI,930602,KOMORI,930602002,KIKILAI,,
93,EASTERN EQUATORIA,9306,BUDI,930602,KOMORI,930602003,KOMORI,,
93,EASTERN EQUATORIA,9306,BUDI,930602,KOMORI,930602004,LOHIPOR,,
93,EASTERN EQUATORIA,9306,BUDI,930602,KOMORI,930602005,LOTHIGIRA,,
93,EASTERN EQUATORIA,9306,BUDI,930602,KOMORI,930602006,MONITA,,
93,EASTERN EQUATORIA,9306,BUDI,930603,LORIYOK,930603001,KIRONGU,,
93,EASTERN EQUATORIA,9306,BUDI,930603,LORIYOK,930603002,NGARICH,,
93,EASTERN EQUATORIA,9306,BUDI,930604,LOTUKEI,930604001,ITINGI,,
93,EASTERN EQUATORIA,9306,BUDI,930604,LOTUKEI,930604002,LOREMA,,
93,EASTERN EQUATORIA,9306,BUDI,930604,LOTUKEI,930604003,NEW-CUSH,,
93,EASTERN EQUATORIA,9306,BUDI,930604,LOTUKEI,930604004,PIOBOKOI,,
93,EASTERN EQUATORIA,9306,BUDI,930605,LOUDO,930605001,CHARIT,,
93,EASTERN EQUATORIA,9306,BUDI,930605,LOUDO,930605002,KEREWAN,,
93,EASTERN EQUATORIA,9306,BUDI,930605,LOUDO,930605003,NGATUBA,,
93,EASTERN EQUATORIA,9306,BUDI,930606,NAGISHOT,930606001,KADUMAKUC,,
93,EASTERN EQUATORIA,9306,BUDI,930606,NAGISHOT,930606002,NAGISHOT,,
93,EASTERN EQUATORIA,9306,BUDI,930606,NAGISHOT,930606003,THUGURO,,
93,EASTERN EQUATORIA,9306,BUDI,930607,NAPAK,930607001,CHAWA,,
93,EASTERN EQUATORIA,9306,BUDI,930607,NAPAK,930607002,KERENGA,,
93,EASTERN EQUATORIA,9306,BUDI,930607,NAPAK,930607003,KUDELE,,
93,EASTERN EQUATORIA,9306,BUDI,930607,NAPAK,930607004,NGARAHACH,,
93,EASTERN EQUATORIA,9306,BUDI,930608,NAURO,930608001,KIBONGOROK,,
93,EASTERN EQUATORIA,9306,BUDI,930608,NAURO,930608002,KILANYA,,
93,EASTERN EQUATORIA,9306,BUDI,930608,NAURO,930608003,TALA,,
93,EASTERN EQUATORIA,9306,BUDI,930608,NAURO,930608004,TULUGI,,
93,EASTERN EQUATORIA,9307,IKOTOS,930701,HATIRE,930701001,GILO,,
93,EASTERN EQUATORIA,9307,IKOTOS,930701,HATIRE,930701002,HATIRE,,
93,EASTERN EQUATORIA,9307,IKOTOS,930701,HATIRE,930701003,IMILAI,,
93,EASTERN EQUATORIA,9307,IKOTOS,930701,HATIRE,930701004,ISORE,,
93,EASTERN EQUATORIA,9307,IKOTOS,930702,IKOTOS,930702001,HUMA,,
93,EASTERN EQUATORIA,9307,IKOTOS,930702,IKOTOS,930702002,IKOTOS,,
93,EASTERN EQUATORIA,9307,IKOTOS,930702,IKOTOS,930702003,NGUTUBE,,
93,EASTERN EQUATORIA,9307,IKOTOS,930702,IKOTOS,930702004,TSERETENYA,,
93,EASTERN EQUATORIA,9307,IKOTOS,930703,IMOTONG,930703001,GERIA,,
93,EASTERN EQUATORIA,9307,IKOTOS,930703,IMOTONG,930703002,HINISO,,
93,EASTERN EQUATORIA,9307,IKOTOS,930703,IMOTONG,930703003,IFOSI,,
93,EASTERN EQUATORIA,9307,IKOTOS,930703,IMOTONG,930703004,INGOI,,
93,EASTERN EQUATORIA,9307,IKOTOS,930703,IMOTONG,930703005,LOMUCENY,,
93,EASTERN EQUATORIA,9307,IKOTOS,930704,LOMOHIDANG NORTH,930704001,CHAHARI,,
93,EASTERN EQUATORIA,9307,IKOTOS,930704,LOMOHIDANG NORTH,930704002,IBUNYAK,,
93,EASTERN EQUATORIA,9307,IKOTOS,930704,LOMOHIDANG NORTH,930704003,ISOKE,,
93,EASTERN EQUATORIA,9307,IKOTOS,930704,LOMOHIDANG NORTH,930704004,LOBIRA,,
93,EASTERN EQUATORIA,9307,IKOTOS,930704,LOMOHIDANG NORTH,930704005,MANGALA,,
93,EASTERN EQUATORIA,9307,IKOTOS,930704,LOMOHIDANG NORTH,930704006,OKOROHORE,,
93,EASTERN EQUATORIA,9307,IKOTOS,930705,LOMOHIDANG SOUTH,930705001,CHOROKOL,,
93,EASTERN EQUATORIA,9307,IKOTOS,930705,LOMOHIDANG SOUTH,930705002,LOBULO,,
93,EASTERN EQUATORIA,9307,IKOTOS,930705,LOMOHIDANG SOUTH,930705003,LODWARA,,
93,EASTERN EQUATORIA,9307,IKOTOS,930705,LOMOHIDANG SOUTH,930705004,MAK,,
93,EASTERN EQUATORIA,9307,IKOTOS,930705,LOMOHIDANG SOUTH,930705005,,,
93,EASTERN EQUATORIA,9307,IKOTOS,930705,LOMOHIDANG SOUTH,930705006,RAMULA,,
93,EASTERN EQUATORIA,9307,IKOTOS,930706,LOSITE,930706001,LOPUS,,
93,EASTERN EQUATORIA,9307,IKOTOS,930706,LOSITE,930706002,LOTOME,,
93,EASTERN EQUATORIA,9307,IKOTOS,930706,LOSITE,930706003,MADIAL,,
93,EASTERN EQUATORIA,9307,IKOTOS,930706,LOSITE,930706004,NAKORINGOLE,,
93,EASTERN EQUATORIA,9307,IKOTOS,930706,LOSITE,930706005,NAMARATI,,
93,EASTERN EQUATORIA,9307,IKOTOS,930706,LOSITE,930706006,NAPEYASI,,
93,EASTERN EQUATORIA,9308,MAGWI,930801,LOBONE,930801001,ISORE,,
93,EASTERN EQUATORIA,9308,MAGWI,930801,LOBONE,930801002,LOBONE ONE,,
93,EASTERN EQUATORIA,9308,MAGWI,930801,LOBONE,930801003,LOBONE THREE,,
93,EASTERN EQUATORIA,9308,MAGWI,930801,LOBONE,930801004,LOBONE TWO,,
93,EASTERN EQUATORIA,9308,MAGWI,930802,MAGWI,930802001,AGORO,,
93,EASTERN EQUATORIA,9308,MAGWI,930802,MAGWI,930802002,ALIA,,
93,EASTERN EQUATORIA,9308,MAGWI,930802,MAGWI,930802003,LOFIRHA,,
93,EASTERN EQUATORIA,9308,MAGWI,930802,MAGWI,930802004,MAGWI,,
93,EASTERN EQUATORIA,9308,MAGWI,930802,MAGWI,930802005,OBBO,,
93,EASTERN EQUATORIA,9308,MAGWI,930802,MAGWI,930802006,PALOTAKA,,
93,EASTERN EQUATORIA,9308,MAGWI,930802,MAGWI,930802007,PANYIKWARA,,
93,EASTERN EQUATORIA,9308,MAGWI,930803,MUGALI,930803001,LONGU,,
